id,latitude,longitude,price,city_name,locality,per_square_feet_rate,floor_count,floor_number,property_type,under_construction,date_added,available_from,apartment_type,age_of_property,age_of_property_date,main_entrance_facing,status,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,water_supply_type,has_servant_room,power_backup_type,is_gated_community,security_type,is_society_formed,region_name,neighbourhood_score
212741,19.018833,72.838705,13000000,Mumbai,Dadar West,40000,8,4,Apartment,0,2015-04-29T17:24:07.662+05:30,2015-06-01,1 RK,18,1997-04-29,South-West,ACTIVE,325,1,1,0,0,1,0,1,Municipal Water,0,None,0,None,None,South Mumbai,-1
234103,19.134767,72.938019,8500000,Mumbai,Kanjurmarg East,14912,7,6,Apartment,0,2015-05-19T16:04:58.862+05:30,2015-05-19,1 BHK,13,2002-05-19,South,ACTIVE,570,1,2,0,0,1,0,0,Municipal Water,0,None,0,Basic,None,Central Bombay,-1
330087,19.10618,72.899247,26000000,Mumbai,Powai,16828,23,20,Apartment,0,2015-07-06T18:20:03.310+05:30,2015-07-04,3 BHK,8,2007-07-04,North,ACTIVE,1545,3,2,1,1,3,1,1,Municipal Water,0,None,1,Advanced,None,Central Bombay,-1
407605,19.173446,72.873251,10500000,Mumbai,Goregaon East,17500,7,4,Apartment,0,2015-08-05T11:27:38.605+05:30,2015-08-03,1 BHK,9,2006-08-03,East,ACTIVE,600,1,1,0,0,1,0,1,Municipal Water,0,Partial,0,Basic,None,Western Suburbs,-1
363631,19.022052,72.841898,35000000,Mumbai,Dadar West,29166,7,2,Apartment,0,2015-07-22T17:31:40.646+05:30,2015-07-21,2 BHK,15,2000-07-21,South-East,ACTIVE,1200,2,2,0,0,1,0,1,Bore and Municipal water,0,Partial,1,Advanced,None,South Mumbai,-1
230291,18.980331,72.824793,16500000,Mumbai,Mumbai Central,31132,8,7,Apartment,0,2015-05-15T21:05:30.388+05:30,2015-05-15,1 BHK,25,1990-05-15,North-West,ACTIVE,530,1,1,0,0,1,1,0,Municipal Water,0,None,1,Basic,None,South Mumbai,-1
309749,19.114304,72.831083,30500000,Mumbai,Juhu,25416,10,3,Apartment,0,2015-06-28T11:37:59.835+05:30,2015-06-26,2 BHK,11,2004-06-26,South,ACTIVE,1200,2,2,0,0,2,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
408225,19.007744,72.834797,4500000,Mumbai,Parel,20000,5,3,Apartment,0,2015-08-05T19:03:37.013+05:30,2015-08-05,1 RK,16,1999-08-04,North-East,ACTIVE,225,1,1,0,0,0,0,0,Municipal Water,0,None,0,None,None,South Mumbai,-1
112359,19.230033,72.863967,9200000,Mumbai,Borivali East,20219,5,3,Apartment,0,2014-12-01T18:31:07.846+05:30,2015-06-08,1 RK,30,1984-11-19,West,ACTIVE,455,1,1,0,0,0,2,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
365753,19.040344,72.845071,26000000,Mumbai,Mahim,39393,17,12,Apartment,0,2015-07-23T16:55:47.072+05:30,2015-11-01,1 BHK,25,1990-07-22,South-West,ACTIVE,660,1,1,0,0,2,1,1,Municipal Water,0,None,1,Advanced,None,South Mumbai,-1
389624,19.139033,72.867476,8400000,Mumbai,Jogeshwari East,16000,7,4,Apartment,0,2015-07-31T15:58:46.630+05:30,2015-07-29,1 BHK,25,1990-07-29,South,ACTIVE,525,1,1,0,0,1,1,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
336845,19.124631,72.921213,9700000,Mumbai,Vikhroli West,15520,8,3,Apartment,0,2015-07-10T11:10:29.249+05:30,2015-07-08,1 BHK,10,2005-07-08,North-West,ACTIVE,625,1,2,0,0,1,1,1,Bore and Municipal water,0,None,1,Basic,None,Central Bombay,-1
339880,19.115005,72.872889,9500000,Mumbai,Andheri East,19000,4,2,Apartment,0,2015-07-12T15:42:59.762+05:30,2015-07-09,1 BHK,30,1985-07-09,South-West,ACTIVE,500,1,1,0,0,0,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
274113,18.968407,72.822746,39000000,Mumbai,Mumbai Central,30000,7,7,Apartment,0,2015-06-12T12:46:04.706+05:30,2015-06-18,2 BHK,20,1995-06-11,West,ACTIVE,1300,2,2,0,0,1,1,0,Bore and Municipal water,0,None,1,Advanced,None,South Mumbai,-1
80612,19.124435,72.918993,8500000,Mumbai,Powai,17708,8,2,Apartment,0,2015-07-16T13:08:52.114+05:30,2014-07-30,1 BHK,4,2010-07-30,South,ACTIVE,480,1,1,0,0,1,2,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
397575,19.125337,72.848381,11500000,Mumbai,Jogeshwari East,17692,7,4,Apartment,0,2015-08-03T16:54:40.694+05:30,2015-07-31,1 BHK,10,2005-07-31,South,ACTIVE,650,1,1,0,0,1,0,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
362186,19.138519,72.836463,11000000,Mumbai,Andheri West,20000,6,2,Apartment,0,2015-07-22T13:25:18.235+05:30,2015-07-21,1 BHK,8,2007-07-20,South,ACTIVE,550,1,1,0,0,2,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
70814,19.18459,72.95147,17000000,Mumbai,Mulund West,18085,30,5,Apartment,0,2015-08-09T13:41:29.472+05:30,2015-08-09,2 BHK,9,2005-07-01,North-East,ACTIVE,940,2,2,1,1,2,0,1,None,0,None,1,Advanced,None,Central Bombay,-1
362380,19.153437,72.885452,6500000,Mumbai,Goregaon East,7692,8,0,Apartment,0,2015-07-22T15:19:09.654+05:30,2015-07-20,2 BHK,6,2009-07-20,North-West,ACTIVE,845,2,2,0,0,1,0,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
372458,19.015457,72.838987,10000000,Mumbai,Dadar West,30120,7,1,Apartment,0,2015-07-25T16:42:45.813+05:30,2015-07-24,1 RK,14,2001-07-23,South-East,ACTIVE,332,1,0,0,0,2,1,1,Municipal Water,0,None,1,Basic,None,South Mumbai,-1
373146,19.089311,72.913909,15000000,Mumbai,Ghatkopar East,22727,12,3,Apartment,0,2015-07-27T16:05:48.056+05:30,2015-10-01,2 BHK,10,2005-07-24,West,ACTIVE,660,2,2,0,0,2,1,1,Municipal Water,0,None,1,Advanced,None,Central Bombay,-1
389140,19.125462,72.856845,8000000,Mumbai,Andheri East,17777,8,7,Apartment,0,2015-07-30T19:16:52.727+05:30,2015-07-29,1 BHK,11,2004-07-29,South-West,ACTIVE,450,1,2,0,0,1,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
366402,19.148437,72.946593,9500000,Mumbai,Bhandup East,15079,8,7,Apartment,0,2015-07-25T13:52:51.983+05:30,2015-07-22,1 BHK,1,2014-07-22,North-East,ACTIVE,630,1,2,0,0,1,1,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
473671,19.116894,72.870245,7000000,Mumbai,Andheri East,15555,4,2,Apartment,0,2015-08-25T10:38:28.230+05:30,2015-08-24,1 RK,30,1985-08-24,North,ACTIVE,450,1,1,0,0,0,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
499060,19.121298,72.839937,15000000,Mumbai,Andheri West,33333,5,4,Apartment,0,2015-09-01T12:11:48.428+05:30,2015-08-31,2 BHK,10,2005-08-31,North,ACTIVE,450,2,3,0,0,0,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
485683,19.095204,72.912299,8500000,Mumbai,Ghatkopar West,25373,3,2,Apartment,0,2015-08-27T17:04:23.600+05:30,2015-08-27,1 BHK,30,1985-08-27,South-West,ACTIVE,335,1,1,0,0,0,1,0,Bore and Municipal water,0,None,1,Basic,None,Central Bombay,-1
447647,19.042617,72.89593,11500000,Mumbai,Chembur,16428,4,2,Apartment,0,2015-08-18T12:22:05.100+05:30,2015-08-17,1 BHK,35,1980-08-17,South,ACTIVE,700,1,2,0,0,0,1,1,Bore and Municipal water,0,None,1,Basic,None,Mumbai Harbour,-1
381199,19.126095,72.845042,13200000,Mumbai,Andheri West,18857,7,6,Apartment,0,2015-07-28T13:32:14.894+05:30,2015-08-31,1 BHK,2,2013-07-27,North,ACTIVE,700,1,2,0,0,2,1,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
269977,19.054357,72.833957,20000000,Mumbai,Bandra West,26666,4,1,Apartment,0,2015-06-10T11:47:38.906+05:30,2015-06-09,1 BHK,10,2005-06-09,South,ACTIVE,750,1,1,0,0,0,0,0,Municipal Water,0,None,0,None,None,Western Suburbs,-1
65675,19.186399,72.849344,5000000,Mumbai,Malad East,20000,3,1,Apartment,0,2015-07-29T09:45:52.205+05:30,2015-07-29,1 RK,50,1964-06-11,North,ACTIVE,250,1,1,0,0,0,1,0,None,0,None,1,None,None,Western Suburbs,-1
397904,19.119187,72.894347,22000000,Mumbai,Powai,22000,21,20,Apartment,0,2015-08-03T15:01:27.226+05:30,2015-07-31,2 BHK,4,2011-07-31,West,ACTIVE,1000,2,2,1,1,3,1,1,Municipal Water,0,None,1,Advanced,None,Central Bombay,-1
323390,19.011132,72.843789,20000000,Mumbai,Dadar East,29629,9,5,Apartment,0,2015-07-03T16:03:33.282+05:30,2015-07-03,1 BHK,20,1995-07-02,North-East,ACTIVE,675,1,1,0,0,2,0,0,Bore and Municipal water,0,None,1,Basic,None,South Mumbai,-1
421598,19.090494,72.827479,150000000,Mumbai,Juhu,60000,6,6,Apartment,0,2015-08-08T19:14:09.095+05:30,2015-08-07,4 BHK,10,2005-08-07,North-East,ACTIVE,2500,4,5,0,0,1,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
388782,19.084304,72.90089,19500000,Mumbai,Vidyavihar,21195,5,3,Apartment,0,2015-07-31T12:45:47.059+05:30,2015-07-30,1 BHK,30,1985-07-29,North-East,ACTIVE,920,1,2,0,0,0,2,1,Bore and Municipal water,0,None,1,Basic,None,Central Bombay,-1
349710,19.119981,72.899535,10000000,Mumbai,Powai,15384,8,4,Apartment,0,2015-07-16T15:51:12.014+05:30,2015-07-14,1 BHK,10,2005-07-14,South,ACTIVE,650,1,1,0,0,1,1,0,Municipal Water,0,None,1,Basic,None,Central Bombay,-1
450883,19.057311,72.890501,9000000,Mumbai,Chembur,15000,12,6,Apartment,0,2015-08-19T01:07:09.202+05:30,2015-11-30,1 BHK,1,2014-08-17,South,ACTIVE,600,1,1,0,0,2,1,0,Municipal Water,0,None,1,Basic,None,Mumbai Harbour,-1
456534,19.08429,72.82689,3500000,Mumbai,Juhu,7000,1,0,Apartment,0,2015-08-20T13:00:13.640+05:30,2015-08-19,1 BHK,20,1995-08-19,West,ACTIVE,500,1,1,0,0,0,0,0,Municipal Water,0,None,0,None,None,Western Suburbs,-1
424705,19.153441,72.885474,6000000,Mumbai,Goregaon East,7853,9,5,Apartment,0,2015-08-11T13:22:51.587+05:30,2015-08-08,2 BHK,7,2008-08-08,South-East,ACTIVE,764,2,2,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
452385,19.112744,72.823999,180000000,Mumbai,Juhu,62068,7,3,Apartment,0,2015-08-19T12:25:21.946+05:30,2015-08-18,3 BHK,20,1995-08-18,North-West,ACTIVE,2900,3,0,0,0,1,2,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
483459,19.134588,72.813851,13000000,Mumbai,Andheri West,20000,7,7,Apartment,0,2015-08-27T14:43:09.462+05:30,2015-08-26,1 BHK,5,2010-08-26,North,ACTIVE,650,1,1,0,0,1,1,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
471330,19.216567,72.868162,8600000,Mumbai,Borivali East,14827,8,5,Apartment,0,2015-08-24T12:32:13.158+05:30,2015-08-23,1 BHK,12,2003-08-23,West,ACTIVE,580,1,2,0,0,1,0,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
341752,19.049824,72.825119,22500000,Mumbai,Bandra West,37500,4,2,Apartment,0,2015-07-13T19:48:14.636+05:30,2015-07-10,1 BHK,30,1985-07-10,South-East,ACTIVE,600,1,1,0,0,2,1,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
340077,19.115627,72.907128,32000000,Mumbai,Powai,29767,8,6,Apartment,0,2015-07-14T09:29:04.709+05:30,2015-07-09,3 BHK,20,1995-07-09,North-East,ACTIVE,1075,3,3,1,1,2,1,1,Municipal Water,0,None,1,Advanced,None,Central Bombay,-1
455745,19.160629,72.837191,13500000,Mumbai,Goregaon West,15340,18,14,Apartment,0,2015-08-20T11:08:38.669+05:30,2015-08-19,2 BHK,5,2010-08-19,West,ACTIVE,880,2,2,0,0,2,1,0,Municipal Water,0,Partial,1,Advanced,None,Western Suburbs,-1
397449,19.097936,72.912918,8500000,Mumbai,Ghatkopar West,14655,13,4,Apartment,0,2015-07-31T11:55:20.913+05:30,2015-08-15,1 BHK,25,1990-07-31,North-East,ACTIVE,580,1,1,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Central Bombay,-1
454466,19.196268,72.876835,10000000,Mumbai,Kandivali East,14705,8,3,Apartment,0,2015-08-19T09:14:24.061+05:30,2015-08-18,2 BHK,10,2005-08-18,East,ACTIVE,680,2,1,1,1,1,1,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
393390,19.052448,72.832496,4075000,Mumbai,Bandra West,17717,5,2,Apartment,0,2015-07-31T12:46:41.923+05:30,2015-08-01,1 RK,0,2015-07-29,East,ACTIVE,230,1,0,0,1,1,1,0,Municipal Water,0,Partial,1,Basic,None,Western Suburbs,-1
352110,19.110309,72.825138,40000000,Mumbai,Juhu,40000,8,5,Apartment,0,2015-07-19T10:06:19.201+05:30,2015-07-15,2 BHK,30,1985-07-15,North-East,ACTIVE,1000,2,3,0,0,1,0,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
453882,19.229759,72.865358,8000000,Mumbai,Borivali East,13333,5,4,Apartment,0,2015-08-19T16:13:58.944+05:30,2015-08-18,1 BHK,20,1995-08-18,North-West,ACTIVE,600,1,1,0,0,0,0,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
411920,19.06131,72.823088,50000000,Mumbai,Bandra West,41666,6,3,Apartment,0,2015-08-12T10:05:45.173+05:30,2015-08-22,2 BHK,25,1990-08-05,West,ACTIVE,1200,2,2,0,0,1,2,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
444740,19.173166,72.934256,8000000,Mumbai,Mulund West,16000,7,0,Apartment,0,2015-08-18T04:14:02.603+05:30,2015-08-14,1 BHK,20,1995-08-14,North-West,ACTIVE,500,1,1,0,0,1,1,0,Bore and Municipal water,0,None,1,Basic,None,Central Bombay,-1
382181,19.161,72.94635,8200000,Mumbai,Mulund West,19069,4,2,Apartment,0,2015-07-28T16:40:30.675+05:30,2015-07-27,1 BHK,25,1990-07-27,North,ACTIVE,430,1,1,0,0,0,0,1,Municipal Water,0,None,1,Advanced,None,Central Bombay,-1
424074,19.109225,72.88963,9200000,Mumbai,Powai,16140,7,4,Apartment,0,2015-08-09T12:03:15.917+05:30,2015-08-08,1 BHK,10,2005-08-08,North,ACTIVE,570,1,2,1,1,1,1,1,Municipal Water,0,None,1,Advanced,None,Central Bombay,-1
439096,19.105189,72.897451,20200000,Mumbai,Powai,17565,23,9,Apartment,0,2015-08-15T11:03:37.622+05:30,2015-08-12,2 BHK,5,2010-08-13,East,ACTIVE,1150,2,2,1,1,3,2,1,Bore and Municipal water,0,Partial,1,Advanced,None,Central Bombay,-1
423906,19.122993,72.888158,8500000,Mumbai,Andheri East,16346,7,3,Apartment,0,2015-08-10T15:51:43.032+05:30,2015-08-08,1 BHK,12,2003-08-08,North,ACTIVE,520,1,1,0,0,1,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
343280,19.110627,72.89807,15000000,Mumbai,Powai,16666,8,2,Apartment,0,2015-07-14T10:10:11.200+05:30,2015-07-09,2 BHK,10,2005-07-10,East,ACTIVE,900,2,2,1,1,1,1,1,Municipal Water,0,Partial,1,Basic,None,Central Bombay,-1
184128,19.065361,72.914593,21500000,Mumbai,Shivaji Nagar,18695,8,7,Apartment,0,2015-04-03T13:26:15.488+05:30,2015-03-28,2 BHK,15,2000-03-28,North-West,ACTIVE,1150,2,2,0,0,1,2,0,Municipal Water,0,None,1,Basic,None,Mumbai Harbour,-1
503520,19.083532,72.848605,26000000,Mumbai,Santacruz East,30588,15,4,Apartment,0,2015-09-01T22:43:18.931+05:30,2015-09-01,2 BHK,1,2014-09-01,North-East,ACTIVE,850,2,2,0,0,2,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
176964,19.094826,72.894121,9500000,Mumbai,Sakinaka,15573,4,0,Apartment,0,2015-03-24T17:38:25.093+05:30,2015-03-25,2 BHK,25,1990-03-21,West,ACTIVE,610,2,1,0,0,0,0,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
235180,19.126543,72.845133,20000000,Mumbai,Andheri West,26666,5,2,Apartment,0,2015-05-20T10:46:38.872+05:30,2015-05-19,2 BHK,20,1995-05-19,South-West,ACTIVE,750,2,2,0,0,1,1,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
206141,19.219426,72.86787,7500000,Mumbai,Borivali East,24193,4,4,Apartment,0,2015-04-24T18:35:40.130+05:30,2015-10-27,1 RK,30,1985-04-24,West,ACTIVE,310,1,1,0,0,0,0,0,Municipal Water,0,None,1,None,None,Western Suburbs,-1
188998,19.196431,72.845174,9000000,Mumbai,Kandivali West,17142,7,5,Apartment,0,2015-04-06T20:33:27.229+05:30,2015-04-03,1 BHK,20,1995-04-03,North-West,ACTIVE,525,1,2,0,0,1,1,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
87390,19.015003,72.838156,32500000,Mumbai,Dadar West,34210,8,2,Apartment,0,2015-05-12T13:53:34.265+05:30,2014-09-14,2 BHK,15,1999-08-22,East,ACTIVE,950,2,2,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,South Mumbai,-1
189023,19.190106,72.833613,10900000,Mumbai,Malad West,22947,7,5,Apartment,0,2015-04-06T20:08:33.397+05:30,2015-04-03,1 BHK,25,1990-04-03,West,ACTIVE,475,1,1,0,0,1,1,1,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
113224,18.995444,72.83955,9100000,Mumbai,Parel,26000,5,3,Apartment,0,2014-11-23T15:33:13.834+05:30,2015-10-21,1 RK,10,2004-11-21,East,ACTIVE,350,1,1,0,0,0,2,0,Municipal Water,0,None,1,None,None,South Mumbai,-1
98821,19.260142,72.864479,9000000,Mumbai,Dahisar East,15000,7,4,Apartment,0,2014-10-05T16:12:29.779+05:30,2014-10-31,1 BHK,12,2002-10-01,West,ACTIVE,600,1,1,0,0,1,0,1,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
659586,19.211755,72.873801,14000000,Mumbai,Kandivali East,19718,8,8,Apartment,0,2015-11-18T15:45:57.277+05:30,2015-11-14,2 BHK,10,2005-11-14,East,ACTIVE,710,2,2,1,1,2,1,0,Municipal Water,0,Full,1,Advanced,None,Western Suburbs,-1
656706,19.258837,72.850675,9000000,Mumbai,Dahisar West,16363,8,1,Apartment,0,2015-11-18T15:39:48.844+05:30,2015-11-10,1 BHK,10,2005-11-10,South-West,ACTIVE,550,1,1,0,0,1,0,0,Bore and Municipal water,0,None,0,Advanced,None,Western Suburbs,-1
673507,19.195675,72.872961,25000000,Mumbai,Kandivali East,14285,19,6,Apartment,0,2015-11-24T16:31:42.059+05:30,2015-11-23,3 BHK,0,2015-11-23,North-West,ACTIVE,1750,3,3,1,1,3,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
674339,19.154294,72.88521,7500000,Mumbai,Goregaon East,7812,20,14,Apartment,0,2015-11-25T11:14:29.713+05:30,2015-11-23,3 BHK,4,2011-11-24,South-West,ACTIVE,960,3,3,0,0,2,1,0,Municipal Water,0,None,1,Advanced,None,Western Suburbs,-1
675096,19.198622,72.869588,8000000,Mumbai,Kandivali East,21917,8,7,Apartment,0,2015-11-25T13:14:37.864+05:30,2015-11-24,1 BHK,20,1995-11-24,North,ACTIVE,365,1,1,1,1,1,0,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
656676,19.160453,72.835424,16300000,Mumbai,Goregaon West,15233,22,6,Apartment,0,2015-11-18T16:03:50.400+05:30,2015-12-31,2 BHK,0,2015-11-10,South,ACTIVE,1070,2,2,0,0,2,0,0,Municipal Water,0,None,0,Basic,None,Western Suburbs,-1
468958,19.194151,72.826915,9750000,Mumbai,Malad West,15600,16,6,Apartment,0,2015-08-23T02:13:29.662+05:30,2015-12-01,1 BHK,0,2015-08-22,West,ACTIVE,625,1,1,0,0,2,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
468812,19.194151,72.826915,9450000,Mumbai,Malad West,15491,16,6,Apartment,0,2015-08-23T00:28:16.145+05:30,2015-12-01,1 BHK,0,2015-08-22,East,ACTIVE,610,1,1,0,0,2,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
110018,19.177001,72.839827,10200000,Mumbai,Malad West,14890,8,5,Apartment,0,2014-11-19T11:57:20.165+05:30,2014-11-15,1 BHK,5,2009-11-14,West,ACTIVE,685,1,1,0,0,1,2,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
158076,19.176722,72.844891,11000000,Mumbai,Malad West,22000,4,0,Apartment,0,2015-03-10T11:45:10.559+05:30,2015-03-08,1 BHK,20,1995-03-07,South-West,ACTIVE,500,1,1,0,0,0,2,1,Bore and Municipal water,0,None,0,Advanced,None,Western Suburbs,-1
102039,19.177874,72.838912,16500000,Mumbai,Malad West,18333,8,7,Apartment,0,2014-10-17T17:17:33.896+05:30,2014-10-16,2 BHK,8,2006-10-17,West,ACTIVE,900,2,2,0,0,1,2,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
101711,19.186726,72.832117,18500000,Mumbai,Malad West,16086,20,12,Apartment,0,2014-10-16T21:24:10.778+05:30,2014-10-17,2 BHK,8,2006-10-16,East,ACTIVE,1150,2,2,1,1,3,2,0,Municipal Water,0,Full,1,Advanced,None,Western Suburbs,-1
119381,19.177545,72.96125,19500000,Mumbai,Mulund West,19897,16,16,Apartment,0,2014-12-12T12:55:14.372+05:30,2014-12-01,2 BHK,7,2007-12-09,West,ACTIVE,980,2,2,1,1,3,2,1,Bore and Municipal water,0,Partial,1,Advanced,None,Central Bombay,-1
148427,19.231333,72.847186,16700000,Mumbai,Borivali West,22266,13,1,Apartment,0,2015-03-02T17:37:00.431+05:30,2015-03-31,2 BHK,1,2014-02-19,North-East,ACTIVE,750,2,2,0,0,1,2,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
188446,19.186485,72.854352,15000000,Mumbai,Malad East,16666,5,4,Apartment,0,2015-04-06T16:14:28.313+05:30,2015-04-02,2 BHK,20,1995-04-02,South-East,ACTIVE,900,2,2,0,0,0,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
506931,19.180805,72.840633,18500000,Mumbai,Malad West,19473,15,4,Apartment,0,2015-09-02T20:10:13.810+05:30,2015-09-30,2 BHK,1,2014-09-02,East,ACTIVE,950,2,2,0,0,2,1,0,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
180387,19.185141,72.851971,16000000,Mumbai,Malad East,17582,7,5,Apartment,0,2015-03-28T20:32:42.984+05:30,2015-03-25,2 BHK,26,1989-03-25,South,ACTIVE,910,2,2,0,0,1,0,1,Bore and Municipal water,0,Full,1,Advanced,None,Western Suburbs,-1
187683,19.180064,72.846112,17500000,Mumbai,Malad West,20661,8,7,Apartment,0,2015-04-06T16:38:39.911+05:30,2015-04-01,2 BHK,5,2010-04-01,North,ACTIVE,847,2,2,0,0,1,0,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
190601,19.009211,72.853166,26000000,Mumbai,Wadala West,28888,30,18,Apartment,0,2015-04-08T15:31:03.934+05:30,2015-04-07,2 BHK,10,2005-04-07,North-East,ACTIVE,900,2,2,1,1,4,1,0,Municipal Water,0,Full,1,Advanced,None,Mumbai Harbour,-1
468954,19.194151,72.826915,9500000,Mumbai,Malad West,15573,16,4,Apartment,0,2015-08-23T02:11:12.237+05:30,2015-12-01,1 BHK,0,2015-08-22,North,ACTIVE,610,1,1,0,0,2,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
469015,19.194662,72.826765,9700000,Mumbai,Malad West,15901,16,5,Apartment,0,2015-08-23T02:17:01.961+05:30,2015-12-01,1 BHK,0,2015-08-22,West,ACTIVE,610,1,1,0,0,4,1,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
140456,18.96197,72.823621,17000000,Mumbai,Kamathipura,30909,18,12,Apartment,0,2015-02-06T15:32:49.249+05:30,2015-02-05,1 BHK,12,2003-02-04,South,ACTIVE,550,1,2,0,0,2,2,0,Municipal Water,0,None,1,Basic,None,South Mumbai,-1
119382,19.178269,72.961581,22500000,Mumbai,Mulund West,18907,16,15,Apartment,0,2014-12-16T17:07:57.224+05:30,2014-12-09,3 BHK,7,2007-12-09,West,ACTIVE,1190,3,3,1,1,2,2,1,Bore and Municipal water,0,Partial,1,Advanced,None,Central Bombay,-1
196120,19.126663,72.857483,11500000,Mumbai,Jogeshwari East,18400,7,1,Apartment,0,2015-04-15T18:20:00.212+05:30,2015-06-25,1 BHK,30,1985-04-15,South-East,ACTIVE,625,1,1,0,0,1,1,1,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
660511,19.045084,72.894868,12500000,Mumbai,Chembur,20833,4,2,Apartment,0,2015-11-19T12:14:38.862+05:30,2015-11-16,1 BHK,50,1965-11-16,East,ACTIVE,600,1,2,0,0,0,1,1,Bore and Municipal water,0,None,1,Advanced,None,Mumbai Harbour,-1
190956,19.207283,72.878037,18000000,Mumbai,Kandivali East,14400,14,5,Apartment,0,2015-04-08T20:14:06.034+05:30,2015-03-01,3 BHK,7,2008-04-08,East,ACTIVE,1250,3,3,1,1,2,0,1,Bore and Municipal water,0,Partial,1,Advanced,None,Western Suburbs,-1
656323,19.143164,72.81211,7500000,Mumbai,Andheri West,16666,4,3,Apartment,0,2015-11-18T15:57:28.808+05:30,2015-11-10,1 RK,25,1990-11-10,North,ACTIVE,450,1,1,0,0,0,0,0,Municipal Water,0,None,1,Basic,None,Western Suburbs,-1
68511,19.100531,72.914989,24000000,Mumbai,Ghatkopar West,17647,16,12,Apartment,0,2015-11-19T14:23:11.057+05:30,2014-06-23,3 BHK,3,2011-06-23,North-West,ACTIVE,1360,3,2,1,1,2,2,1,Municipal Water,0,Partial,0,Advanced,None,Central Bombay,-1
403851,19.228623,72.828792,23500000,Mumbai,Borivali West,23500,10,6,Apartment,0,2015-08-02T15:52:37.973+05:30,2015-11-20,2 BHK,0,2015-08-01,West,ACTIVE,1000,2,2,0,0,2,0,0,Municipal Water,0,None,1,None,None,Western Suburbs,-1
61230,19.193978,72.831472,11000000,Mumbai,Malad West,15714,6,6,Apartment,0,2015-06-27T18:51:25.331+05:30,2014-03-01,1 BHK,3,2011-05-20,East,ACTIVE,700,1,2,0,0,1,1,0,Bore and Municipal water,0,None,1,Basic,None,Western Suburbs,-1
198113,19.189771,72.833238,16000000,Mumbai,Malad West,16410,8,3,Apartment,0,2015-04-17T15:48:49.682+05:30,2015-04-17,2 BHK,6,2009-04-17,West,ACTIVE,975,2,2,0,0,1,1,1,Bore and Municipal water,0,None,1,Advanced,None,Western Suburbs,-1
