x,y,z,price,city_name,locality,per_square_feet_rate,floor_count,floor_number,apartment_type,age_of_property,main_entrance_facing,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,has_servant_room,power_backup_type,is_gated_community,security_type
1775.4369247652,5749.4509195476,2093.1504604051,8500000,Mumbai,Malad West,14166,15,4,0,8,4,600,1,2,0,0,2,0,1,0,0,1,2
1775.4353354773,5749.3621273848,2093.3956858969,17000000,Mumbai,Malad West,14782,18,10,2,0,1,1150,2,2,0,0,2,0,0,0,0,1,2
1775.4223902937,5749.3187834926,2093.525701257,8000000,Mumbai,Malad West,12698,8,3,0,12,4,630,1,2,0,0,1,1,1,0,0,1,0
1775.1934628434,5749.4626622722,2093.3246916367,8500000,Mumbai,Malad West,13076,8,3,0,5,1,650,1,2,0,0,1,0,1,0,0,0,1
1775.3960052371,5749.4693287654,2093.1346020202,9500000,Mumbai,Malad West,14393,8,4,0,1,1,660,1,2,0,0,1,0,1,0,0,1,1
1775.2778928733,5749.6307378042,2092.7913852012,15000000,Mumbai,Malad West,14018,11,9,2,3,4,1070,2,3,0,0,2,1,0,0,0,1,1
1775.07366297,5749.3231273598,2093.809463212,7500000,Mumbai,Malad West,12755,8,2,0,8,4,588,1,1,0,0,1,2,1,0,0,1,2
1775.3099338646,5749.4828301617,2093.1705196658,2800000,Mumbai,Malad West,12444,8,6,1,9,5,225,1,1,0,0,3,0,0,0,0,0,1
1775.6711668113,5749.4580665306,2092.9321175234,8200000,Mumbai,Malad West,13666,8,5,0,10,4,600,1,2,0,0,2,2,0,0,0,1,2
1776.4510558147,5748.603569595,2094.6168255638,6200000,Mumbai,Malad West,13777,16,3,0,2,1,450,1,1,0,0,4,0,0,0,0,1,2
1776.5075410307,5748.5971339615,2094.5865816602,6900000,Mumbai,Malad West,13269,16,6,0,0,5,520,1,1,0,0,2,0,0,0,1,1,2
1775.4349772177,5749.3623909737,2093.3952658134,9000000,Mumbai,Malad West,13636,18,1,0,1,4,660,1,2,0,0,1,0,0,0,0,1,1
1777.115974448,5748.0664507074,2095.5266382497,7700000,Mumbai,Malad West,12622,14,5,0,8,1,610,1,2,1,1,1,2,1,0,2,1,2
1775.005141347,5749.482107981,2093.4309728764,12800000,Mumbai,Malad West,13837,8,1,2,1,1,925,2,2,0,0,1,0,1,0,0,0,1
1775.5033534713,5749.3068977362,2093.4896793286,7100000,Mumbai,Malad West,10923,22,1,0,1,5,650,1,2,0,0,2,1,1,0,0,1,2
1776.4684931941,5748.6148255644,2094.5711446474,2900000,Mumbai,Malad West,9354,15,1,0,0,4,310,1,1,0,0,1,2,0,0,0,1,1
1775.4414580338,5749.4050898093,2093.2724959666,8000000,Mumbai,Malad West,14545,6,6,0,10,2,550,1,1,0,0,1,2,1,0,0,1,2
1776.4521207077,5748.603814474,2094.6152503618,5950000,Mumbai,Malad West,13222,16,15,0,2,5,450,1,1,0,0,4,0,0,0,0,1,2
1775.5796707167,5749.4255340979,2093.0991043907,8000000,Mumbai,Malad West,14814,5,3,0,10,4,540,1,1,0,0,0,0,1,0,0,1,2
1777.2887786344,5748.4188201058,2094.413203261,6500000,Mumbai,Malad West,10000,5,4,0,12,7,650,1,2,0,0,0,1,0,0,0,1,1
1775.4961570626,5749.345524616,2093.3896997057,10200000,Mumbai,Malad West,12142,18,14,0,0,2,840,1,1,0,0,2,1,0,0,0,1,1
1775.4947769104,5749.3688174537,2093.3268970841,17000000,Mumbai,Malad West,14782,18,13,2,0,1,1150,2,2,0,0,2,0,0,0,0,1,2
1775.589144365,5749.321319945,2093.3773072332,10500000,Mumbai,Malad West,14685,15,2,0,3,7,715,1,2,0,0,2,1,1,0,0,1,1
1775.1185600468,5749.3001628103,2093.8344575652,9800000,Mumbai,Malad West,14202,11,4,0,0,5,690,1,2,0,0,1,1,0,0,0,1,1
1776.5075410307,5748.5971339615,2094.5865816602,7000000,Mumbai,Malad West,13461,16,6,0,1,5,520,1,1,0,0,2,0,0,0,1,1,2
1775.1992981374,5749.2270416212,2093.9667800097,4500000,Mumbai,Malad West,13235,7,1,1,10,3,340,1,1,0,0,1,2,0,0,0,0,1
1777.4260064203,5748.0659837696,2095.2649564988,7800000,Mumbai,Malad West,12000,14,8,0,2,4,650,1,2,0,1,2,2,1,0,2,1,2
1775.090056215,5749.2028602347,2094.1257756392,13500000,Mumbai,Malad West,12272,7,2,2,4,4,1100,2,2,0,0,1,1,0,0,0,1,1
1775.0888570384,5749.6183399683,2092.9857845477,12200000,Mumbai,Malad West,11960,8,3,2,1,0,1020,2,2,0,0,1,0,0,0,0,1,2
1775.2914429202,5749.4453715985,2093.2890893758,14200000,Mumbai,Malad West,11932,23,2,2,0,7,1190,2,2,0,0,3,1,0,0,0,0,1
1777.1754637876,5748.2016300603,2095.1053412857,7800000,Mumbai,Malad West,12093,8,6,0,8,5,645,1,2,0,0,2,2,0,0,0,1,2
1775.005141347,5749.482107981,2093.4309728764,12500000,Mumbai,Malad West,13586,8,6,2,1,4,920,2,2,0,0,1,0,1,0,0,0,1
1775.8979290755,5748.9061576791,2094.2553654472,6000000,Mumbai,Malad West,13043,4,4,0,4,1,460,1,1,0,0,0,0,0,0,0,1,1
1777.461279124,5748.4505737602,2094.1796489918,5400000,Mumbai,Malad West,5684,8,2,2,0,5,950,2,1,0,0,1,1,0,0,0,1,2
1775.3323688616,5749.565098963,2092.9255010294,8000000,Mumbai,Malad West,11764,7,1,0,10,4,680,1,0,0,0,1,1,1,0,0,0,0
1775.2867563101,5749.4632985878,2093.2438250386,8600000,Mumbai,Malad West,13760,99,1,0,8,7,625,1,2,0,0,1,2,1,0,0,1,2
1777.2351692973,5748.4718953544,2094.3130189475,9500000,Mumbai,Malad West,14615,18,1,0,0,5,650,1,2,0,0,2,0,0,0,0,1,2
1774.7786525889,5749.6787752337,2093.0828258676,7700000,Mumbai,Malad West,14000,8,6,0,1,1,550,1,1,0,0,1,1,0,0,1,1,1
1778.0797443275,5748.7083303634,2092.9467158107,6100000,Mumbai,Malad West,7530,13,6,0,0,1,810,1,2,0,0,2,1,0,0,0,1,1
1775.4732636247,5749.4187450801,2093.2080125672,8700000,Mumbai,Malad West,14500,20,10,0,10,6,600,1,2,0,0,2,1,0,0,0,1,2
1776.014300568,5748.8829471921,2094.2203951977,13400000,Mumbai,Malad West,13346,16,13,2,3,5,1004,2,2,0,0,2,2,1,0,0,1,1
1778.0050168293,5748.5602025894,2093.4170051223,12500000,Mumbai,Malad West,10000,8,2,2,5,1,1250,2,2,0,0,1,1,0,0,0,1,1
1777.3651450568,5748.5004979097,2094.1242003925,1800000,Mumbai,Malad West,5000,8,6,1,10,7,360,1,1,0,0,2,0,0,0,0,1,2
1775.3030879326,5749.4837969858,2093.1736703329,9000000,Mumbai,Malad West,12500,16,13,0,0,5,720,1,2,0,0,2,0,0,0,0,0,1
1775.4673201284,5749.3895324815,2093.2932902363,8500000,Mumbai,Malad West,13076,8,3,0,8,3,650,1,2,0,0,1,0,0,0,0,1,1
1775.4229489133,5749.3739825672,2093.3736314981,16000000,Mumbai,Malad West,13168,18,7,2,1,1,1215,2,2,0,0,2,1,0,0,0,0,1
1777.3651355669,5748.5015337686,2094.1213649479,4300000,Mumbai,Malad West,13437,8,7,1,3,0,320,1,1,0,0,1,0,0,0,0,1,1
1775.1154396143,5749.6111652518,2092.9829489165,9000000,Mumbai,Malad West,14516,8,7,0,2,6,620,1,2,0,0,1,2,0,0,0,1,1
1777.7351187386,5748.8110884358,2092.957218168,5500000,Mumbai,Malad West,8785,8,5,0,8,2,626,1,1,0,0,1,1,0,0,0,1,1
1775.2971660203,5749.4432603073,2093.2900345695,8500000,Mumbai,Malad West,13911,7,3,0,3,5,611,1,0,0,0,1,0,1,0,0,0,1
1775.6151568479,5749.3155041912,2093.3712160147,10000000,Mumbai,Malad West,13986,15,3,0,4,7,715,1,2,0,0,2,0,1,0,0,0,1
1775.2712446929,5749.4924440456,2093.1769260216,11500000,Mumbai,Malad West,10952,16,1,2,1,1,1050,2,2,0,0,1,0,0,0,0,1,2
1775.2704397064,5748.9192600828,2094.7513472855,10200000,Mumbai,Malad West,13600,8,7,0,1,5,750,1,1,0,0,1,0,0,0,0,0,1
1777.9197641324,5748.8287341341,2092.7518959261,6300000,Mumbai,Malad West,9000,12,7,0,1,3,700,1,2,0,0,2,1,0,0,0,1,2
1775.4961570626,5749.345524616,2093.3896997057,11000000,Mumbai,Malad West,14666,18,5,0,0,2,750,1,2,0,0,2,1,0,0,0,1,1
1775.435504642,5749.3630311219,2093.3930603747,10600000,Mumbai,Malad West,14441,18,1,0,1,2,734,1,2,0,0,2,0,0,0,0,1,1
1776.5075410307,5748.5971339615,2094.5865816602,6800000,Mumbai,Malad West,13076,16,6,0,1,5,520,1,1,0,0,2,0,0,0,1,1,2
1775.0716993718,5748.9622225736,2094.8018582938,15500000,Mumbai,Malad West,13025,17,13,2,5,4,1190,2,2,0,0,2,0,1,0,2,1,2
1775.8226211545,5748.9729925926,2094.1357521986,9000000,Mumbai,Malad West,14285,4,3,0,15,0,630,1,1,0,0,0,0,0,0,0,1,2
1775.435037763,5749.361875169,2093.3966310848,19500000,Mumbai,Malad West,14444,18,8,3,0,1,1350,3,2,0,0,2,0,0,0,0,1,2
1775.4676771493,5749.6188489873,2092.6630447274,16500000,Mumbai,Malad West,14798,11,8,2,0,1,1115,2,2,0,0,2,0,0,0,0,0,1
1777.4435908141,5748.0474934436,2095.3007647092,7600000,Mumbai,Malad West,10857,18,15,0,1,1,700,1,2,0,1,2,1,0,0,0,1,1
1775.005141347,5749.482107981,2093.4309728764,13500000,Mumbai,Malad West,13846,8,7,2,1,4,975,2,2,0,0,1,0,1,0,0,0,1
1775.4873510974,5749.4138211845,2093.2095878974,15800000,Mumbai,Malad West,13004,18,10,2,1,1,1215,2,2,0,0,2,0,0,0,0,0,1
1778.3538178336,5747.8477494812,2095.0763583651,13000000,Mumbai,Malad West,11304,22,14,3,0,5,1150,3,4,0,0,3,1,0,0,0,1,2
1775.4861492629,5749.5757974403,2092.7656541678,8500000,Mumbai,Malad West,12500,8,3,0,10,5,680,1,2,0,0,1,0,1,1,0,1,2
1777.0898775758,5748.0325225942,2095.641831568,2000000,Mumbai,Malad West,8888,8,3,1,3,2,225,1,1,0,0,2,1,0,0,0,1,1
1777.365496866,5748.5009247254,2094.122730162,1900000,Mumbai,Malad West,4750,8,6,1,10,5,400,1,1,0,0,2,0,0,0,0,1,2
1777.896722037,5748.7410765643,2093.0122504162,4000000,Mumbai,Malad West,11111,8,0,1,6,2,360,1,1,0,0,2,2,0,0,0,1,1
1777.2351692973,5748.4718953544,2094.3130189475,9500000,Mumbai,Malad West,14615,18,1,0,0,4,650,1,2,0,0,2,0,0,0,0,1,2
1776.5690858008,5748.5736373898,2094.5988682524,6000000,Mumbai,Malad West,13333,16,10,0,1,1,450,1,1,0,0,2,0,0,0,1,1,2
1775.3931992712,5749.5912348476,2092.8020977018,8800000,Mumbai,Malad West,13333,7,2,0,12,5,660,1,2,0,0,1,0,0,0,0,0,1
1777.303767419,5748.1743616066,2095.0713178522,7300000,Mumbai,Malad West,13035,6,2,0,10,5,560,1,1,0,0,1,1,1,0,0,1,1
1778.1388054298,5748.7059302981,2092.9031309596,7500000,Mumbai,Malad West,7500,8,7,2,3,1,1000,2,2,0,0,1,1,0,0,0,1,2
1775.4095571152,5749.277581967,2093.6497295385,15000000,Mumbai,Malad West,14563,13,9,2,1,1,1030,2,2,0,0,2,1,0,0,0,0,1
1775.595338381,5749.3210895318,2093.372686309,10000000,Mumbai,Malad West,13986,15,2,0,10,1,715,1,2,0,0,2,1,1,0,0,1,2
1775.5505631851,5749.474361811,2092.9896704119,7500000,Mumbai,Malad West,12096,7,3,0,10,4,620,1,1,0,0,1,0,0,0,0,1,2
1776.1615560665,5748.9020644594,2094.0430224821,9000000,Mumbai,Malad West,13846,4,2,0,10,4,650,1,1,0,0,0,1,0,0,0,0,2
1777.0184987007,5748.1948488813,2095.2570807827,8900000,Mumbai,Malad West,14126,8,3,0,6,1,630,1,2,1,1,2,2,1,0,0,1,2
1777.0114358687,5748.2555551221,2095.0965204019,7300000,Mumbai,Malad West,13272,8,6,0,10,4,550,1,1,0,0,1,1,1,0,0,1,2
1777.431039454,5748.068752814,2095.2530904186,8500000,Mumbai,Malad West,12142,18,11,0,2,2,700,1,2,0,1,1,0,0,0,2,0,1
1777.940105727,5748.5980624483,2093.3681704046,4000000,Mumbai,Malad West,12500,7,3,0,5,3,320,1,2,0,0,1,0,0,0,0,1,1
1776.4684931941,5748.6148255644,2094.5711446474,2700000,Mumbai,Malad West,8709,15,1,0,0,4,310,1,1,0,0,1,2,0,0,0,1,1
1777.8900617955,5748.8023631839,2092.8495687031,4000000,Mumbai,Malad West,11111,7,0,0,6,1,360,1,1,0,0,4,1,0,0,1,1,2
1777.1285988128,5748.008453345,2095.6750138217,2200000,Mumbai,Malad West,7857,9,5,1,14,5,280,1,1,0,0,1,0,0,0,0,0,1
1777.9717944657,5748.571854826,2093.4132243749,2650000,Mumbai,Malad West,4818,8,0,0,10,1,550,1,1,0,0,1,0,0,0,0,0,1
1775.432582217,5749.3617539553,2093.3990465647,16500000,Mumbai,Malad West,14732,8,6,2,4,5,1120,2,2,0,0,1,1,1,0,0,1,2
1775.2835342968,5749.4895287672,2093.1745105107,8200000,Mumbai,Malad West,11468,15,2,0,1,3,715,1,2,0,0,1,0,0,0,0,1,1
1775.4934129114,5749.3476721836,2093.3861289942,9100000,Mumbai,Malad West,12414,18,12,0,0,4,733,1,2,0,0,2,1,0,0,0,0,1
1775.607285526,5749.3999915213,2093.1458394202,10500000,Mumbai,Malad West,14685,21,7,0,10,4,715,1,2,0,0,2,2,0,0,1,1,2
1775.4817903017,5749.3506113613,2093.3879143501,15100000,Mumbai,Malad West,12427,18,17,2,1,1,1215,2,2,0,0,2,1,0,0,0,1,1
1775.1348765584,5749.61858322,2092.946085669,8100000,Mumbai,Malad West,12461,8,2,0,0,6,650,1,2,0,0,2,0,0,0,0,1,2
1775.2466235431,5749.4589811402,2093.2897195049,8800000,Mumbai,Malad West,12941,7,7,0,5,5,680,1,2,0,0,1,0,1,0,0,1,1
1774.7744344742,5749.6804213433,2093.0818806626,7800000,Mumbai,Malad West,14181,8,5,0,1,1,550,1,1,0,0,1,1,0,0,1,1,1
1777.102325716,5748.0774080154,2095.5081568436,11300000,Mumbai,Malad West,13200,8,5,2,1,5,856,2,2,0,0,3,1,0,0,0,1,2
1777.3477246805,5748.2059702798,2094.9472997699,13000000,Mumbai,Malad West,13684,8,7,2,1,3,950,2,2,0,0,1,2,0,0,0,0,2
1775.920526687,5748.8387684234,2094.4211843764,15500000,Mumbai,Malad West,14761,8,1,2,5,1,1050,2,2,0,0,2,0,1,0,0,1,1
1775.2685518817,5749.4709078819,2093.238363904,12500000,Mumbai,Malad West,11363,15,2,2,1,1,1100,2,2,0,0,1,0,0,0,0,1,1
1775.435037763,5749.361875169,2093.3966310848,15000000,Mumbai,Malad West,12345,18,15,2,0,1,1215,2,2,0,0,2,0,0,0,0,1,2
1775.5982698778,5748.865806438,2094.6201859943,14500000,Mumbai,Malad West,14795,12,6,2,2,4,980,2,3,0,0,2,1,0,0,0,1,1
1776.2196576626,5748.8133425539,2094.2373027446,6500000,Mumbai,Malad West,14130,5,4,0,8,0,460,1,1,0,0,0,2,0,0,0,1,2
1777.0723131512,5748.0549890301,2095.5951032863,2800000,Mumbai,Malad West,12173,8,7,1,5,4,230,1,1,0,0,1,0,0,0,0,1,1
1774.8677925455,5749.6221640465,2093.1627480178,6200000,Mumbai,Malad West,14588,8,0,1,5,4,425,1,2,0,0,1,1,0,0,0,0,1
1777.4120540293,5748.059963088,2095.2933090469,8000000,Mumbai,Malad West,11428,18,12,0,1,1,700,1,2,0,0,2,1,0,0,0,1,2
1775.3496861124,5749.4965928214,2093.098999368,8600000,Mumbai,Malad West,12647,8,5,4,8,7,680,2,2,0,0,2,1,1,0,0,1,2
1777.7201891376,5748.8147110457,2092.9599487799,6000000,Mumbai,Malad West,8391,13,10,0,2,1,715,1,1,0,0,2,1,1,0,0,1,1
1778.0049775362,5748.563274316,2093.4086034602,4800000,Mumbai,Malad West,8648,8,2,4,12,6,555,2,1,0,0,1,1,0,0,0,1,2
1777.9461544244,5748.566437486,2093.4498765858,2250000,Mumbai,Malad West,7377,8,3,1,6,1,305,1,1,0,0,1,0,0,0,0,1,2
1775.2930855225,5749.4870001853,2093.1733552662,9500000,Mumbai,Malad West,14615,15,6,0,0,4,650,1,2,0,0,2,1,0,0,0,1,1
1775.5684482032,5749.3048443236,2093.4401096718,10500000,Mumbai,Malad West,14285,18,5,0,2,4,735,1,2,0,0,2,0,0,0,0,1,2
1774.7367270427,5749.6850258049,2093.1012048442,15600000,Mumbai,Malad West,14579,18,16,2,1,6,1070,2,2,0,0,2,1,0,0,0,1,2
1777.4517060884,5748.0101115408,2095.3964279221,8200000,Mumbai,Malad West,12913,8,6,0,5,5,635,1,2,0,0,1,0,0,0,2,0,1
1775.2419388093,5749.4594717137,2093.2923450428,8500000,Mumbai,Malad West,13076,8,7,0,2,1,650,1,2,0,0,1,0,1,0,0,0,1
1775.4873510974,5749.4138211845,2093.2095878974,10300000,Mumbai,Malad West,14051,18,11,0,1,4,733,1,2,0,0,2,0,0,0,0,0,1
1775.6812701871,5749.3786714552,2093.1416385239,9000000,Mumbai,Malad West,13846,7,2,0,15,6,650,1,1,0,0,1,1,1,0,0,1,1
1776.4503782669,5748.6035111267,2094.617560658,6000000,Mumbai,Malad West,13333,16,15,0,2,5,450,1,1,0,0,4,0,0,0,0,1,2
1777.0335572029,5748.4412473529,2094.5682042624,5500000,Mumbai,Malad West,9565,4,0,0,15,5,575,1,1,0,0,0,1,0,0,0,1,1
1777.0982717282,5748.3746726379,2094.696005533,2900000,Mumbai,Malad West,8529,8,6,1,8,2,340,1,1,0,0,1,2,0,0,0,1,2
1775.3275880232,5749.5136627726,2093.0708532667,10000000,Mumbai,Malad West,14285,9,7,0,5,3,700,1,2,0,0,1,1,0,0,0,1,2
1775.2383370956,5749.4606220386,2093.2922400213,12000000,Mumbai,Malad West,11428,8,2,2,3,1,1050,2,2,0,0,1,1,1,0,0,0,1
1775.5043784773,5749.3066576752,2093.489469288,8100000,Mumbai,Malad West,12461,22,1,0,1,1,650,1,2,0,0,2,1,0,0,0,1,2
1777.4090660321,5748.0559874093,2095.3067502386,12500000,Mumbai,Malad West,12500,15,2,2,2,5,1000,2,2,0,1,1,0,0,0,2,0,1
1775.471333701,5749.4413262505,2093.1476248009,6000000,Mumbai,Malad West,14457,4,3,1,10,3,415,1,1,0,0,0,0,1,0,0,1,2
1777.0740297474,5748.0928935618,2095.4896754177,2200000,Mumbai,Malad West,6470,9,2,1,5,4,340,1,1,0,0,1,0,0,0,0,0,1
1777.8196772111,5748.861636538,2092.746539661,4000000,Mumbai,Malad West,5970,7,7,0,9,3,670,1,1,0,0,1,0,0,0,0,0,1
1775.4397299252,5749.3617645682,2093.3929553538,10500000,Mumbai,Malad West,14383,16,2,0,1,4,730,1,2,0,0,2,1,0,0,0,1,2
1775.4024608615,5749.5624941666,2092.8731991308,8300000,Mumbai,Malad West,13387,7,3,0,10,0,620,1,2,0,0,1,2,1,0,0,1,2
1776.5075410307,5748.5971339615,2094.5865816602,7100000,Mumbai,Malad West,13653,16,6,0,1,4,520,1,1,0,0,2,0,0,0,1,1,2
1777.4536924436,5748.0080043727,2095.4005232619,9750000,Mumbai,Malad West,14130,9,6,0,2,4,690,1,2,0,0,1,2,0,0,2,0,2
1775.435037763,5749.361875169,2093.3966310848,9300000,Mumbai,Malad West,12687,18,17,0,0,4,733,1,2,0,0,2,0,0,0,0,1,2
1775.1368687331,5749.6172035531,2092.9481861411,8100000,Mumbai,Malad West,12461,8,4,0,0,5,650,1,2,0,0,2,0,0,0,0,1,2
1774.7576772652,5749.6638778036,2093.1415335015,16500000,Mumbai,Malad West,14347,7,3,2,5,5,1150,2,2,0,0,1,0,1,0,0,1,1
1776.4523113152,5748.6012301638,2094.6221812496,6100000,Mumbai,Malad West,13555,16,15,0,2,1,450,1,1,0,0,4,1,0,0,0,1,2
1778.3558053622,5747.8442255581,2095.0843391742,14500000,Mumbai,Malad West,11600,22,9,2,0,5,1250,2,2,0,0,3,1,0,0,0,0,2
1775.4676771493,5749.6188489873,2092.6630447274,15800000,Mumbai,Malad West,13859,11,9,2,0,1,1140,2,2,0,0,2,0,0,0,0,0,1
1775.4545278857,5749.3627012466,2093.3778323382,9100000,Mumbai,Malad West,12414,18,14,0,1,4,733,1,2,0,0,2,1,0,0,0,1,1
1777.4040298272,5748.0585399365,2095.3040199974,12600000,Mumbai,Malad West,12612,22,3,2,0,1,999,2,2,0,0,3,1,0,0,0,1,1
1777.3177046126,5748.5134441529,2094.1289261323,3700000,Mumbai,Malad West,11562,8,4,1,3,5,320,1,1,0,0,1,1,0,0,0,1,1
1775.5389401135,5749.3007643276,2093.4763417442,8000000,Mumbai,Malad West,13333,8,2,0,10,7,600,1,2,0,0,1,0,1,0,0,1,2
1777.8116818934,5748.7422921943,2093.0811455031,9000000,Mumbai,Malad West,8490,13,4,2,1,5,1060,2,1,0,0,2,0,1,0,0,1,1
1778.1316709314,5748.7080988376,2092.9032359835,6000000,Mumbai,Malad West,8000,13,6,0,0,6,750,1,2,0,0,2,1,0,0,0,1,1
1777.7201135953,5748.8144667559,2092.9606839445,9000000,Mumbai,Malad West,7142,13,10,2,2,5,1260,2,2,0,0,2,1,1,0,0,1,1
1776.5137140158,5748.5943462441,2094.5889969739,5000000,Mumbai,Malad West,9090,16,6,0,1,2,550,1,1,0,0,2,0,0,0,1,1,2
1775.1194996387,5749.3007141307,2093.8321471643,5500000,Mumbai,Malad West,12222,11,5,1,0,1,450,1,1,0,0,1,1,0,0,0,1,1
1776.4684931941,5748.6148255644,2094.5711446474,2850000,Mumbai,Malad West,9193,15,1,0,0,1,310,1,1,0,0,1,2,0,0,0,1,1
1775.4890690508,5749.3485547694,2093.3873892454,15500000,Mumbai,Malad West,12757,17,1,2,1,1,1215,2,2,0,0,2,0,0,0,0,1,2
1775.435037763,5749.361875169,2093.3966310848,9300000,Mumbai,Malad West,12687,18,16,0,0,4,733,1,2,0,0,2,0,0,0,0,1,2
1775.4830681962,5749.4245114889,2093.183857486,16000000,Mumbai,Malad West,13675,25,13,2,1,4,1170,2,2,1,1,2,0,0,0,0,1,2
1775.4934129114,5749.3476721836,2093.3861289942,9100000,Mumbai,Malad West,14000,18,11,0,0,4,650,1,2,0,0,2,1,0,0,0,0,1
1775.4854880318,5749.3625853206,2093.3518921347,16530000,Mumbai,Malad West,13384,18,10,2,2,1,1235,2,2,0,0,1,0,0,0,0,1,2
1775.5684482032,5749.3048443236,2093.4401096718,10300000,Mumbai,Malad West,14013,18,6,0,0,2,735,1,2,0,0,2,0,0,1,0,1,2
1775.270359403,5748.9289655546,2094.7247790659,21500000,Mumbai,Malad West,13437,8,5,2,1,5,1600,2,2,0,0,1,1,0,0,0,1,2
1775.2693871444,5749.4914117421,2093.1813369538,13000000,Mumbai,Malad West,12380,16,1,2,1,5,1050,2,2,0,0,1,0,0,0,0,1,2
1778.3254300837,5747.8512120319,2095.090954842,12700000,Mumbai,Malad West,12712,22,12,2,0,5,999,2,2,0,0,3,1,0,0,0,1,2
1776.5302770942,5748.5871231678,2094.5947727227,5600000,Mumbai,Malad West,10980,15,14,0,0,4,510,1,1,0,0,4,1,0,0,0,1,1
1777.4459074762,5748.0482316499,2095.2967743551,7700000,Mumbai,Malad West,11000,18,11,0,1,6,700,1,2,0,1,2,1,0,0,0,1,1
1775.2818942546,5749.4614350926,2093.2530669546,7800000,Mumbai,Malad West,14716,5,3,0,15,5,530,1,2,0,0,0,0,1,0,0,1,2
1777.8264316103,5748.8692586166,2092.7198633361,5700000,Mumbai,Malad West,8769,8,1,0,0,5,650,1,2,0,0,1,1,0,0,0,1,1
1776.7401743289,5748.4138050965,2094.8923786921,7000000,Mumbai,Malad West,12962,7,2,0,12,3,540,1,1,0,0,2,1,0,0,0,1,2
1774.8206173126,5749.1368106179,2094.5354399389,6500000,Mumbai,Malad West,13978,8,7,1,8,5,465,1,1,0,0,1,0,0,0,0,0,1
1775.9414675857,5748.9101142686,2094.2075832567,6100000,Mumbai,Malad West,13260,4,3,0,4,4,460,1,1,0,0,0,0,0,0,0,1,1
1778.1316709314,5748.7080988376,2092.9032359835,9000000,Mumbai,Malad West,9473,13,5,2,0,5,950,2,2,0,0,2,1,0,0,0,1,1
1777.7412035747,5748.8225891646,2092.9204598894,6000000,Mumbai,Malad West,8219,7,1,0,7,5,730,1,2,0,0,1,0,0,0,0,1,2
1777.0621328138,5748.0547674633,2095.6043439453,2200000,Mumbai,Malad West,9777,8,6,1,5,4,225,1,1,0,0,1,1,0,0,0,0,1
1777.8264316103,5748.8692586166,2092.7198633361,5700000,Mumbai,Malad West,8507,8,1,0,0,1,670,1,2,0,0,1,1,0,0,0,1,1
1776.4519862774,5748.5991113031,2094.6282720274,3000000,Mumbai,Malad West,9677,15,1,0,0,5,310,1,1,0,0,1,2,0,0,0,1,1
1777.0616001161,5748.0633544144,2095.5812422885,2200000,Mumbai,Malad West,6470,9,2,1,7,5,340,1,1,0,0,1,1,0,0,0,0,1
1777.8116818934,5748.7422921943,2093.0811455031,6000000,Mumbai,Malad West,8571,13,4,0,1,1,700,1,0,0,0,2,0,1,0,0,1,1
1778.0679917568,5748.7001885923,2092.9790630508,6300000,Mumbai,Malad West,9000,12,9,0,1,3,700,1,2,0,0,2,1,0,0,0,1,2
1775.4961288773,5749.3368912377,2093.4134344164,10500000,Mumbai,Malad West,14685,14,2,0,10,7,715,1,2,0,0,2,0,1,0,0,1,2
1775.4673264008,5749.3646376882,2093.3616590985,8500000,Mumbai,Malad West,11643,17,2,0,1,4,730,1,2,0,0,2,2,1,0,0,1,2
1775.3004541544,5749.5856195111,2092.8961993828,9700000,Mumbai,Malad West,12933,17,1,0,1,1,750,1,2,0,1,2,1,0,0,1,1,2
1775.4881593073,5749.3495240146,2093.3854988686,9100000,Mumbai,Malad West,12414,18,5,0,0,4,733,1,2,0,0,2,1,0,0,0,0,1
1775.4821817241,5749.3515229373,2093.3850787848,9100000,Mumbai,Malad West,12414,18,2,0,0,2,733,1,2,0,0,2,1,0,0,0,1,1
1775.6075860076,5749.4575546041,2092.9874649215,8000000,Mumbai,Malad West,13114,7,3,0,8,4,610,1,1,0,0,1,1,1,0,0,1,1
1776.5075410307,5748.5971339615,2094.5865816602,7000000,Mumbai,Malad West,13461,16,6,0,1,4,520,1,1,0,0,2,0,0,0,1,1,2
1776.5075410307,5748.5971339615,2094.5865816602,7000000,Mumbai,Malad West,13461,16,6,0,1,4,520,1,1,0,0,2,0,0,0,1,1,2
1775.6207301631,5749.3983246099,2093.1390129631,9500000,Mumbai,Malad West,14615,21,2,0,10,4,650,1,2,0,0,2,2,0,0,1,1,2
1775.0625801788,5749.632913365,2092.9680355894,13500000,Mumbai,Malad West,13170,8,7,2,1,5,1025,2,2,0,0,1,0,0,0,0,1,2
1776.5690858008,5748.5736373898,2094.5988682524,6000000,Mumbai,Malad West,13333,16,10,0,1,5,450,1,1,0,0,2,0,0,0,1,1,2
1776.5690858008,5748.5736373898,2094.5988682524,6200000,Mumbai,Malad West,13777,16,10,0,1,1,450,1,1,0,0,2,0,0,0,1,1,2
1775.1888171523,5748.8254170659,2095.0780385357,9500000,Mumbai,Malad West,14615,16,4,0,0,4,650,1,2,0,0,2,0,0,0,0,1,1
